   0.0000000000000000            0.0000000000000000           9.3226908109354314E-003   7.0546260947972037E-005   9.3226908109354314E-003   7.0546260947972037E-005
  0.23437500000000000           0.23437500000000000           9.3398000299895374E-003   6.6848718227655702E-005   9.3398000351658326E-003   6.6848717233966887E-005
  0.46875000000000000           0.46875000000000000           9.3935036026507601E-003   5.7004097120341580E-005   9.3935036104263042E-003   5.7004095753297325E-005
  0.70312500000000000           0.70312500000000000           9.4545324302050659E-003   4.6870982707209922E-005   9.4545324395934570E-003   4.6870981577984607E-005
  0.93750000000000000           0.93750000000000000           9.5077458776463095E-003   4.5253725502877510E-005   9.5077458809732437E-003   4.5253727017608606E-005
   1.1718750000000000            1.1718750000000000           9.4754138714993191E-003   8.0492802211344378E-005   9.4754138567613288E-003   8.0492813121685084E-005
   1.4062500000000000            1.4062500000000000           8.9966024710507759E-003   2.7912565475811038E-004   8.9966023082206029E-003   2.7912571242877995E-004
   1.6406250000000000            1.6406250000000000           6.5028422671814705E-003   1.0434188533966708E-003   6.5028416718441494E-003   1.0434190248756344E-003
   1.8750000000000000            1.8750000000000000           2.5432531333253999E-003   1.9832052573405378E-003   2.5432527350035716E-003   1.9832053223683191E-003
   2.1093750000000000            2.1093750000000000           7.9603742342922656E-004   1.7957651403457287E-003   7.9603729943392046E-004   1.7957650557644414E-003
   2.3437500000000000            2.3437500000000000           2.7540872283899942E-004   1.0812554323515870E-003   2.7540868395553629E-004   1.0812553384180724E-003
   2.5781250000000000            2.5781250000000000           9.9459773413469591E-005   5.1854923612080258E-004   9.9459759881850935E-005   5.1854917789963674E-004
   2.8125000000000000            2.8125000000000000           3.8229637778151108E-005   2.1503581852965815E-004   3.8229632746679158E-005   2.1503579130960839E-004
   3.0468750000000000            3.0468750000000000           1.4713657642718446E-005   8.2031926015908404E-005   1.4713655931573694E-005   8.2031914915526222E-005
   3.2812500000000000            3.2812500000000000           7.2111571971933227E-006   3.0488222166167265E-005   7.2111565099047068E-006   3.0488218112802047E-005
   3.5156250000000000            3.5156250000000000           3.7974734336232665E-006   1.1452791880355891E-005   3.7974732412642670E-006   1.1452790361975252E-005
   3.7500000000000000            3.7500000000000000           3.1029717342621524E-006   4.7526335091291695E-006   3.1029716173617517E-006   4.7526330112127057E-006
   3.9843750000000000            3.9843750000000000           2.3839022578189265E-006   2.2339149960195522E-006   2.3839022498740835E-006   2.2339147823755523E-006
   4.2187500000000000            4.2187500000000000           2.4926644057188826E-006   1.4370432606611234E-006   2.4926643725154799E-006   1.4370432111624670E-006
   4.4531250000000000            4.4531250000000000           2.2001898057576404E-006   1.0431545871089722E-006   2.2001898171704687E-006   1.0431545463033726E-006
   4.6875000000000000            4.6875000000000000           2.3766357537813081E-006   9.9435430019069887E-007   2.3766357377372386E-006   9.9435430354498597E-007
   4.9218750000000000            4.9218750000000000           2.1842874401469312E-006   8.8499246945804121E-007   2.1842874506948859E-006   8.8499245538004997E-007
   5.1562500000000000            5.1562500000000000           2.3439226311426185E-006   9.2931039831733577E-007   2.3439226210971309E-006   9.2931040564035891E-007
   5.3906250000000000            5.3906250000000000           2.1904716920237756E-006   8.6453298578766616E-007   2.1904716998532853E-006   8.6453297802945401E-007
   5.6250000000000000            5.6250000000000000           2.3299977226420032E-006   9.1732433448695295E-007   2.3299977158678115E-006   9.1732434023323431E-007
   5.8593750000000000            5.8593750000000000           2.1975734640161044E-006   8.6305439356715239E-007   2.1975734694969141E-006   8.6305438856767986E-007
   6.0937500000000000            6.0937500000000000           2.3223804600578145E-006   9.1388950875116640E-007   2.3223804555276642E-006   9.1388951270703260E-007
   6.3281250000000000            6.3281250000000000           2.2027635635743548E-006   8.6396330315827380E-007   2.2027635671751524E-006   8.6396329996031817E-007
   6.5625000000000000            6.5625000000000000           2.3178923149693379E-006   9.1235975338928962E-007   2.3178923121706411E-006   9.1235975584338579E-007
   6.7968750000000000            6.7968750000000000           2.2059979686081006E-006   8.6481837625604559E-007   2.2059979706503008E-006   8.6481837446086027E-007
   7.0312500000000000            7.0312500000000000           2.3154690275461779E-006   9.1159341230874151E-007   2.3154690262064018E-006   9.1159341348313184E-007
   7.2656250000000000            7.2656250000000000           2.2075362846408735E-006   8.6526557092448441E-007   2.2075362853017727E-006   8.6526557034347317E-007
   7.5000000000000000            7.5000000000000000           2.3146989199713461E-006   9.1135313171603506E-007   2.3146989199698697E-006   9.1135313171468076E-007
