   0.0000000000000000            0.0000000000000000           1.0217205826667596E-002   1.1577956893702416E-004   1.0217205826667596E-002   1.1577956893702416E-004
  0.23437500000000000           0.23437500000000000           1.0227689951069145E-002   1.0966111195486720E-004   1.0227689954618254E-002   1.0966111033655564E-004
  0.46875000000000000           0.46875000000000000           1.0263475504897614E-002   9.3405574436821560E-005   1.0263475509704776E-002   9.3405572097968477E-005
  0.70312500000000000           0.70312500000000000           1.0297864561011278E-002   7.5185588001246400E-005   1.0297864566745111E-002   7.5185585783303055E-005
  0.93750000000000000           0.93750000000000000           1.0319471154407114E-002   6.6395317349640141E-005   1.0319471153418833E-002   6.6395318196852172E-005
   1.1718750000000000            1.1718750000000000           1.0248057172553282E-002   9.9326940856819798E-005   1.0248057152190864E-002   9.9326952212285018E-005
   1.4062500000000000            1.4062500000000000           9.6941553056773613E-003   3.1266310337754266E-004   9.6941551255923328E-003   3.1266316559945648E-004
   1.6406250000000000            1.6406250000000000           6.9727087073390009E-003   1.1178626609037760E-003   6.9727080633239348E-003   1.1178628394556708E-003
   1.8750000000000000            1.8750000000000000           2.7024820306816109E-003   2.0397147198805031E-003   2.7024816030071048E-003   2.0397147736983942E-003
   2.1093750000000000            2.1093750000000000           8.3315509130136624E-004   1.7578311727677542E-003   8.3315495961486935E-004   1.7578310774783038E-003
   2.3437500000000000            2.3437500000000000           2.8373547298024164E-004   1.0100610151968783E-003   2.8373543238384397E-004   1.0100609217097310E-003
   2.5781250000000000            2.5781250000000000           1.0132824591880548E-004   4.6821810727400512E-004   1.0132823201543544E-004   4.6821805286691094E-004
   2.8125000000000000            2.8125000000000000           3.8700409766081064E-005   1.8978719694363888E-004   3.8700404647964413E-005   1.8978717249591311E-004
   3.0468750000000000            3.0468750000000000           1.4839057884606398E-005   7.1510949104394724E-005   1.4839056152582846E-005   7.1510939316919722E-005
   3.2812500000000000            3.2812500000000000           7.2518668363667767E-006   2.6395518448201146E-005   7.2518661421603757E-006   2.6395514946819873E-005
   3.5156250000000000            3.5156250000000000           3.8049818240841948E-006   9.9392434807077069E-006   3.8049816297801052E-006   9.9392421536262669E-006
   3.7500000000000000            3.7500000000000000           3.1031357405159003E-006   4.1318957061337716E-006   3.1031356225141509E-006   4.1318952883692751E-006
   3.9843750000000000            3.9843750000000000           2.3773361597727639E-006   1.9741854034397848E-006   2.3773361516993651E-006   1.9741852095503568E-006
   4.2187500000000000            4.2187500000000000           2.4868041112191912E-006   1.2746248021527213E-006   2.4868040777195438E-006   1.2746247669953375E-006
   4.4531250000000000            4.4531250000000000           2.1917264722070843E-006   9.4252878932434989E-007   2.1917264837104507E-006   9.4252874783254706E-007
   4.6875000000000000            4.6875000000000000           2.3697117173847118E-006   8.9397198313658242E-007   2.3697117012075463E-006   8.9397199112267247E-007
   4.9218750000000000            4.9218750000000000           2.1757044791408777E-006   8.0406109918005515E-007   2.1757044897804954E-006   8.0406108277734947E-007
   5.1562500000000000            5.1562500000000000           2.3367599153748131E-006   8.3870255196238851E-007   2.3367599052475407E-006   8.3870256179271514E-007
   5.3906250000000000            5.3906250000000000           2.1819850588891909E-006   7.8545733405401461E-007   2.1819850667868469E-006   7.8545732442992653E-007
   5.6250000000000000            5.6250000000000000           2.3227464778676368E-006   8.2890592025151669E-007   2.3227464710379224E-006   8.2890592763383658E-007
   5.8593750000000000            5.8593750000000000           2.1891713565067269E-006   7.8368625163673076E-007   2.1891713620346706E-006   7.8368624532322331E-007
   6.0937500000000000            6.0937500000000000           2.3150769904900236E-006   8.2627632029641315E-007   2.3150769859222494E-006   8.2627632533758924E-007
   6.3281250000000000            6.3281250000000000           2.1944154050484011E-006   7.8419736698001937E-007   2.1944154086799202E-006   7.8419736292071497E-007
   6.5625000000000000            6.5625000000000000           2.3105544996957535E-006   8.2515198789183205E-007   2.3105544968737501E-006   8.2515199101465650E-007
   6.7968750000000000            6.7968750000000000           2.1976807630766145E-006   7.8478708074895090E-007   2.1976807651361488E-006   7.8478707846536733E-007
   7.0312500000000000            7.0312500000000000           2.3081114100371196E-006   8.2459276196967772E-007   2.3081114086861088E-006   8.2459276346159094E-007
   7.2656250000000000            7.2656250000000000           2.1992332116387919E-006   7.8510724865621044E-007   2.1992332123052811E-006   7.8510724791619863E-007
   7.5000000000000000            7.5000000000000000           2.3073348394591319E-006   8.2441708321993457E-007   2.3073348394578198E-006   8.2441708321772296E-007
