          24
   7.2656249999999991        3.9331904785480410E-004
   7.0312499999999991        3.9418850539122238E-004
   6.7968749999999991        3.9330862683789825E-004
   6.5624999999999991        3.9421318061548505E-004
   6.3281249999999991        3.9329328894259437E-004
   6.0937499999999991        3.9427448712614136E-004
   5.8593749999999991        3.9330656031707546E-004
   5.6249999999999991        3.9446188154928412E-004
   5.3906249999999991        3.9353499686558332E-004
   5.1562499999999991        3.9523724000518960E-004
   4.9218749999999991        3.9505027813501126E-004
   4.6874999999999991        3.9928937935468833E-004
   4.4531249999999991        4.0459710191691927E-004
   4.2187499999999991        4.2426224394093002E-004
   3.9843749999999991        4.6901827222354267E-004
   3.7499999999999991        5.9748962864337367E-004
   3.5156249999999991        9.3796149715736623E-004
   3.2812499999999991        1.8803287849896929E-003
   3.0468749999999991        4.3849769091012609E-003
   2.8124999999999991        1.0673256472539248E-002
   2.5781249999999991        2.4446167236233021E-002
   2.3437499999999991        4.8602783417536072E-002
   2.1093749999999991        7.8063758456464738E-002
   1.8749999999999991        9.5403956663609873E-002
   1.6406249999999991        8.1573626574000413E-002
   1.4062499999999991        4.1790682579521427E-002
   1.1718749999999991        1.1267921060208184E-002
  0.93749999999999911        1.9335869783366749E-003
  0.70312499999999911        2.9649427908640807E-004
  0.46874999999999911        3.3223678730915564E-005
  0.23437499999999911        5.8706786930854073E-006
  -8.8817841970012523E-016   6.1869092522865031E-006
 -0.23437500000000089        5.8704972459567407E-006
 -0.46875000000000089        3.3223033218212574E-005
 -0.70312500000000089        2.9648667168205643E-004
 -0.93750000000000089        1.9335440299261695E-003
  -1.1718750000000009        1.1267700624072015E-002
  -1.4062500000000009        4.1790153459343310E-002
  -1.6406250000000009        8.1573229536926750E-002
  -1.8750000000000009        9.5403999461118508E-002
  -2.1093750000000009        7.8064094951254284E-002
  -2.3437500000000009        4.8603141311386482E-002
  -2.5781250000000009        2.4446402076720886E-002
  -2.8125000000000009        1.0673372662779880E-002
  -3.0468750000000009        4.3850253219077330E-003
  -3.2812500000000009        1.8803472825357998E-003
  -3.5156250000000009        9.3796825079607408E-004
  -3.7500000000000009        5.9749212994990558E-004
  -3.9843750000000009        4.6901916785190408E-004
  -4.2187500000000009        4.2426260480468817E-004
  -4.4531250000000009        4.0459722083564521E-004
  -4.6875000000000009        3.9928944340625891E-004
  -4.9218750000000009        3.9505028965719318E-004
  -5.1562500000000009        3.9523725714100141E-004
  -5.3906250000000009        3.9353499370383999E-004
  -5.6250000000000009        3.9446188901990812E-004
  -5.8593750000000009        3.9330655619551440E-004
  -6.0937500000000009        3.9427449141826498E-004
  -6.3281250000000009        3.9329328589066446E-004
  -6.5625000000000009        3.9421318315569127E-004
  -6.7968750000000009        3.9330862504803122E-004
  -7.0312500000000009        3.9418850659427972E-004
  -7.2656250000000009        3.9331904726914286E-004
  -7.5000000000000009        3.9418142621906992E-004
